HOST;VM;PD;TYPE;DATE;TIME;EDATE;ETIME;ID;UUID;STATE;SIZE;GB
192.168.137.10;SRVCCESERVICESB;SRVCCESERVICESB;SNP;2022-01-02;18:00:01;2022-01-16;18:00:01;70855636;46e8b102-f4a4-4d5f-87f6-8ff191739a7a;AVAILABLE;4140470272;=L7334/1024/1024/1024
192.168.137.10;SRVCCESERVICESB;SRVCCESERVICESB;SNP;2022-01-01;18:00:05;2022-01-15;18:00:05;70288702;1e715810-c136-4900-8e7a-619b1bf5373b;AVAILABLE;4303523840;=L7335/1024/1024/1024
192.168.137.10;SRVCCESERVICESB;SRVCCESERVICESB;SNP;2021-12-31;18:00:04;2022-01-14;18:00:04;69689440;5a98b766-8f07-4f0b-842a-aa87c6aed6d1;AVAILABLE;4669886464;=L7336/1024/1024/1024
192.168.137.10;SRVCCESERVICESB;SRVCCESERVICESB;SNP;2021-12-30;18:00:01;2022-01-13;18:00:01;68982916;6b535cda-b6dd-45b2-b9cb-3114a636cd7f;AVAILABLE;4518129664;=L7337/1024/1024/1024
192.168.137.10;SRVCCESERVICESB;SRVCCESERVICESB;SNP;2021-12-29;18:00:01;2022-01-12;18:00:01;68314476;7ce2abdb-cea0-4efc-a6d8-63e64295a329;AVAILABLE;4497588224;=L7338/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-11;18:00:02;2022-01-25;18:00:02;77157166;dfcb0b4b-1394-464f-91a7-fe568de0e931;AVAILABLE;5409722368;=L7339/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-10;18:00:03;2022-01-24;18:00:03;76352314;8afa342c-cc21-47e0-ac6d-d2d8c2f1849f;AVAILABLE;5617861120;=L7340/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-09;18:00:03;2022-01-23;18:00:03;75532852;d023eb3a-05fb-49df-8af6-6f6245c5fc87;AVAILABLE;4064219136;=L7341/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-08;18:00:06;2022-01-22;18:00:06;74952468;b8fb0b55-501a-4698-b8ed-75634f23f5dd;AVAILABLE;5439897600;=L7342/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-07;18:00:01;2022-01-21;18:00:01;74254530;0841a103-b49d-4520-a5ec-a62a08b965b3;AVAILABLE;9587937792;=L7343/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-06;18:00:02;2022-01-20;18:00:02;73557542;2e0c39e6-87ea-415a-ab3e-b73d4c1cf28b;AVAILABLE;7005100032;=L7344/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-05;18:00:07;2022-01-19;18:00:07;72955360;317aaa36-f33d-4242-b9d6-259c91b3855b;AVAILABLE;7643824128;=L7345/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-04;18:00:02;2022-01-18;18:00:02;72325362;ae41fcac-56cb-4fa9-9719-f6909fe90157;AVAILABLE;11385635328;=L7346/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-03;18:00:01;2022-01-17;18:00:01;71594467;42a170f8-a724-45b5-94d0-83b950863966;AVAILABLE;6216929280;=L7347/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-02;18:00:01;2022-01-16;18:00:01;70855820;361e47e0-858b-4385-91e4-97d473712608;AVAILABLE;5814227456;=L7348/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2022-01-01;18:00:02;2022-01-15;18:00:02;70288886;f0f4de11-27f0-424a-b028-68cf4a0870c0;AVAILABLE;3574628352;=L7349/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2021-12-31;18:00:01;2022-01-14;18:00:01;69689624;5ef2fcdb-184f-4a4e-a541-3e1011ef99fd;AVAILABLE;6545809408;=L7350/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2021-12-30;18:00:02;2022-01-13;18:00:02;68983100;d3e365fd-a10f-4339-9441-643a6c272f2e;AVAILABLE;13955983872;=L7351/1024/1024/1024
192.168.137.10;SRVSIEAPPD01;SRVSIEAPPD01;SNP;2021-12-29;18:00:06;2022-01-12;18:00:06;68314660;e42fe278-d7f0-4d84-ade2-e802573159fa;AVAILABLE;4025563648;=L7352/1024/1024/1024
192.168.137.10;SRVAAGESTDOC01P;SRVAAGESTDOC01P;DRP;2022-01-12;15:53:03;2022-01-12;19:53:03;NTNX-AGUAS-CENTURY-01:571064856;162204b7-98dc-4260-a59c-9de3cfdf5cfb;AVAILABLE;1258799104;=L7353/1024/1024/1024
192.168.137.10;SRVAAGESTDOC01P;SRVAAGESTDOC01P;DRP;2022-01-12;14:53:04;2022-01-12;18:53:04;NTNX-AGUAS-CENTURY-01:570877277;bf923d89-d0ac-4809-a20f-51e3a3ac9412;AVAILABLE;1103933440;=L7354/1024/1024/1024
192.168.137.10;SRVAAGESTDOC01P;SRVAAGESTDOC01P;DRP;2022-01-12;13:53:04;2022-01-12;17:53:04;NTNX-AGUAS-CENTURY-01:570701290;23575ac5-6cd5-4c3b-9293-cce82741aa22;AVAILABLE;210149376;=L7355/1024/1024/1024
192.168.137.10;SRVAAGESTDOC01P;SRVAAGESTDOC01P;DRP;2022-01-12;12:53:04;2022-01-12;16:53:04;NTNX-AGUAS-CENTURY-01:570533968;b17f976d-e744-4eba-a056-c4efa4f69976;AVAILABLE;99962880;=L7356/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-12;09:49:44;2022-01-26;09:49:44;77619266;32523e2e-f9fb-42fe-a5dd-ceb67e3a478a;AVAILABLE;315621376;=L7357/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-11;09:49:44;2022-01-25;09:49:44;76945320;0d9e83ce-b786-4250-b3ed-5853ec89c35b;AVAILABLE;223346688;=L7358/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-10;09:49:44;2022-01-24;09:49:44;76149665;ee7ac746-03cf-4fd5-9384-c52004137b89;AVAILABLE;225443840;=L7359/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-09;09:49:45;2022-01-23;09:49:45;75372919;c76ff676-d4a3-402c-a152-64f53fb3af3d;AVAILABLE;225443840;=L7360/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-08;09:49:44;2022-01-22;09:49:44;74787133;aa074344-a355-46b5-8fb7-44c5cf9f8e4d;AVAILABLE;218103808;=L7361/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-07;09:49:44;2022-01-21;09:49:44;74077531;852c68f4-a7e6-4f60-bb78-0627bf0cea05;AVAILABLE;222298112;=L7362/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-06;09:49:44;2022-01-20;09:49:44;73379519;5a244278-ad4d-4d36-9fec-7c4c8307f783;AVAILABLE;221249536;=L7363/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-05;09:49:44;2022-01-19;09:49:44;72774443;aeae8b1f-3226-4883-a0be-d9b4d75a4fdd;AVAILABLE;301989888;=L7364/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-04;09:49:44;2022-01-18;09:49:44;72150123;2f77cbbd-6cf3-4b70-bfa8-3b8f72147792;AVAILABLE;225443840;=L7365/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-03;09:49:44;2022-01-17;09:49:44;71420494;e4ed9d83-a245-47d4-bef5-e09ad5022a1a;AVAILABLE;316669952;=L7366/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-02;09:49:44;2022-01-16;09:49:44;70695912;49161694-7867-41f5-8761-1a1b9718dfed;AVAILABLE;228589568;=L7367/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2022-01-01;09:49:44;2022-01-15;09:49:44;70135515;0e83e7e2-05dd-411e-8e99-d00717602a1a;AVAILABLE;224395264;=L7368/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2021-12-31;09:49:44;2022-01-14;09:49:44;69515681;37b0436e-2855-4e3f-a6cc-f6822009f9f8;AVAILABLE;222298112;=L7369/1024/1024/1024
192.168.137.10;SRVAANGENIUSP;PD-SRVAANGENIUSP;SNP;2021-12-30;09:49:44;2022-01-13;09:49:44;68772014;5bee52bf-4894-47f6-b06e-b46aa572a12e;AVAILABLE;222298112;=L7370/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-11;18:00:02;2022-01-25;18:00:02;77157158;4fee9edd-3127-4bb4-87ef-ae966000d4f8;AVAILABLE;7604205056;=L7371/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-10;18:00:03;2022-01-24;18:00:03;76352306;649692a1-67e5-4db9-aa76-b08b6ec1ceb2;AVAILABLE;5123787264;=L7372/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-09;18:00:03;2022-01-23;18:00:03;75532844;26cd55b9-3638-4b01-972a-b231ec171ecd;AVAILABLE;15712012800;=L7373/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-08;18:00:02;2022-01-22;18:00:02;74952460;e6d29459-b33a-4aca-a6cd-b112008326a6;AVAILABLE;3098402816;=L7374/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-07;18:00:02;2022-01-21;18:00:02;74254522;eac7e62f-88f7-495a-9b7c-3855131aafd5;AVAILABLE;3678150656;=L7375/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-06;18:00:03;2022-01-20;18:00:03;73557534;1991e20c-260f-446f-9084-77e489387bd2;AVAILABLE;5664018944;=L7376/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-05;18:00:06;2022-01-19;18:00:06;72955352;044ab430-1583-4839-97db-4adab38b941d;AVAILABLE;3332349952;=L7377/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-04;18:00:02;2022-01-18;18:00:02;72325354;5c6543e6-f4b4-4662-b50e-760ae8e9befd;AVAILABLE;3046289408;=L7378/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-03;18:00:02;2022-01-17;18:00:02;71594459;00631180-4192-465b-86e5-39741ef45a67;AVAILABLE;3717189632;=L7379/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-02;18:00:05;2022-01-16;18:00:05;70855812;a3a9734a-85e2-45ba-a3e6-845c222543bd;AVAILABLE;18934427648;=L7380/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2022-01-01;18:00:07;2022-01-15;18:00:07;70288878;4e081e90-e9ef-47d2-909a-431a014307d2;AVAILABLE;2874187776;=L7381/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2021-12-31;18:00:04;2022-01-14;18:00:04;69689616;9259324e-3e19-46a0-9845-765509573599;AVAILABLE;3659776000;=L7382/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2021-12-30;18:00:01;2022-01-13;18:00:01;68983092;429b0df9-b227-4e81-85c1-9d81615389c1;AVAILABLE;3412582400;=L7383/1024/1024/1024
192.168.137.10;SRVAAGESDOC01D;SRVAAGESDOC01D;SNP;2021-12-29;18:00:03;2022-01-12;18:00:03;68314652;ab1c5aad-1deb-4ab4-8792-d6d58600d2e9;AVAILABLE;4733689856;=L7384/1024/1024/1024
192.168.137.10;SRVAAPIDMSQLP;SRVAAPIDMSQLP;DRP;2022-01-12;15:56:02;2022-01-12;19:56:02;NTNX-AGUAS-CENTURY-01:571083534;e8854c02-c7e7-41e7-a8b2-23c84201c4cc;AVAILABLE;3596953600;=L7385/1024/1024/1024
192.168.137.10;SRVAAPIDMSQLP;SRVAAPIDMSQLP;DRP;2022-01-12;14:56:02;2022-01-12;18:56:02;NTNX-AGUAS-CENTURY-01:570887437;cf3bb005-c2aa-41e6-aa3e-f8037568c923;AVAILABLE;1377606656;=L7386/1024/1024/1024
192.168.137.10;SRVAAPIDMSQLP;SRVAAPIDMSQLP;DRP;2022-01-12;13:56:02;2022-01-12;17:56:02;NTNX-AGUAS-CENTURY-01:570710517;a996237e-8cde-4cc6-b561-1ed983d0c126;AVAILABLE;327676416;=L7387/1024/1024/1024
192.168.137.10;SRVAAPIDMSQLP;SRVAAPIDMSQLP;DRP;2022-01-12;12:56:02;2022-01-12;16:56:02;NTNX-AGUAS-CENTURY-01:570543581;81e5f004-63d4-49e2-a9b2-54e34331071f;AVAILABLE;1206505472;=L7388/1024/1024/1024
192.168.137.10;PRISMCENTRAL;PRISM_CENTRAL_DRP_BKP;DRP;2022-01-12;15:26:03;2022-01-13;15:26:03;NTNX-AGUAS-CENTURY-01:570952059;1801c3f9-22d4-4039-ab69-f2a30f220667;AVAILABLE;37619044352;=L7389/1024/1024/1024
192.168.137.10;PRISMCENTRAL;PRISM_CENTRAL_DRP_BKP;DRP;2022-01-12;09:26:03;2022-01-13;09:26:03;NTNX-AGUAS-CENTURY-01:569891334;63ea4bcd-6010-4b47-b709-415216c9b55b;AVAILABLE;29380673536;=L7390/1024/1024/1024
192.168.137.10;PRISMCENTRAL;PRISM_CENTRAL_DRP_BKP;DRP;2022-01-12;03:26:02;2022-01-13;03:26:02;NTNX-AGUAS-CENTURY-01:568803162;b8a0eebd-0ec8-4494-873e-c092a6cfec54;AVAILABLE;30720847872;=L7391/1024/1024/1024
192.168.137.10;PRISMCENTRAL;PRISM_CENTRAL_DRP_BKP;DRP;2022-01-11;21:26:03;2022-01-12;21:26:03;NTNX-AGUAS-CENTURY-01:567518170;86f24557-227b-4629-b059-e67f0224d9b5;AVAILABLE;39652278784;=L7392/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-11;18:00:03;2022-01-25;18:00:03;77157118;31f72b7c-c02e-464f-a81b-6031a3351581;AVAILABLE;549449728;=L7393/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-10;18:00:01;2022-01-24;18:00:01;76352266;9d76e01e-4361-428e-82c5-36a262881365;AVAILABLE;552554496;=L7394/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-09;18:00:01;2022-01-23;18:00:01;75532804;78d1e5dc-cf71-43b8-928b-2bfd57f63771;AVAILABLE;547815424;=L7395/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-08;18:00:01;2022-01-22;18:00:01;74952420;6fbe4183-9341-4023-90cf-a8d338380f30;AVAILABLE;546299904;=L7396/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-07;18:00:02;2022-01-21;18:00:02;74254482;1129d15d-6b41-4b81-8eb2-cb75159058d5;AVAILABLE;543322112;=L7397/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-06;18:00:02;2022-01-20;18:00:02;73557494;b56f5fd7-844f-4735-a518-80c2a87eb85a;AVAILABLE;543363072;=L7398/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-05;18:00:03;2022-01-19;18:00:03;72955312;2ebefc74-f7c0-4ba1-9af8-46a524ad9cf6;AVAILABLE;552632320;=L7399/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-04;18:00:04;2022-01-18;18:00:04;72325314;cd6bb13b-73f9-4be3-8f41-e6f9542c23dd;AVAILABLE;553639936;=L7400/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-03;18:00:01;2022-01-17;18:00:01;71594419;10c8bd3c-e8ba-4ae4-840e-f3bd7617bd29;AVAILABLE;533237760;=L7401/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-02;18:00:03;2022-01-16;18:00:03;70855772;9d06b398-d87b-4350-822e-017cff689d33;AVAILABLE;541069312;=L7402/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2022-01-01;18:00:01;2022-01-15;18:00:01;70288838;0993477f-a8e2-458f-abe0-5a719dc738be;AVAILABLE;531619840;=L7403/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2021-12-31;18:00:01;2022-01-14;18:00:01;69689576;5eb2883a-e10c-4a6a-9f03-951d6ae94e54;AVAILABLE;533893120;=L7404/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2021-12-30;18:00:02;2022-01-13;18:00:02;68983052;854dce98-aff6-4c8f-aa60-f127651653df;AVAILABLE;534773760;=L7405/1024/1024/1024
192.168.137.10;SRVSEGMONCYBARK;SRVSEGMONCYBARK;SNP;2021-12-29;18:00:03;2022-01-12;18:00:03;68314612;16970435-5602-4114-ac06-ea1070e1b5ee;AVAILABLE;536846336;=L7406/1024/1024/1024
192.168.137.10;SRVWEBMEDP;SRVWEBMEDP;DRP;2022-01-12;16:08:02;2022-01-12;20:08:02;NTNX-AGUAS-CENTURY-01:571111168;c2798d90-5288-4d7e-a327-520c0161bc7d;AVAILABLE;442626048;=L7407/1024/1024/1024
192.168.137.10;SRVWEBMEDP;SRVWEBMEDP;DRP;2022-01-12;15:08:01;2022-01-12;19:08:01;NTNX-AGUAS-CENTURY-01:570914796;3434d2a8-5cf1-47dd-8e06-858b28dfa032;AVAILABLE;577355776;=L7408/1024/1024/1024
192.168.137.10;SRVWEBMEDP;SRVWEBMEDP;DRP;2022-01-12;14:08:01;2022-01-12;18:08:01;NTNX-AGUAS-CENTURY-01:570729701;f8c0f2cf-7d40-409d-973e-d4a365e8a94d;AVAILABLE;517300224;=L7409/1024/1024/1024
192.168.137.10;SRVWEBMEDP;SRVWEBMEDP;DRP;2022-01-12;13:08:01;2022-01-12;17:08:01;NTNX-AGUAS-CENTURY-01:570571019;95040f88-8e76-43cf-b691-4369031eb20b;AVAILABLE;591314944;=L7410/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-11;18:00:01;2022-01-25;18:00:01;77157106;398fd157-79e5-4923-89bf-ba3ecf736977;AVAILABLE;7053500416;=L7411/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-10;18:00:01;2022-01-24;18:00:01;76352254;84dc1401-c45a-4886-91b0-72706f7065d9;AVAILABLE;5846533120;=L7412/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-09;18:00:02;2022-01-23;18:00:02;75532792;b4be0bba-1036-4e54-a80a-5a21bb3242c2;AVAILABLE;118567059456;=L7413/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-08;18:00:04;2022-01-22;18:00:04;74952408;d45d7b44-6d5d-411e-bb69-03af5e4807ce;AVAILABLE;4934717440;=L7414/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-07;18:00:03;2022-01-21;18:00:03;74254470;64ffe633-9e39-43e8-93c7-7775ae18a30f;AVAILABLE;5676068864;=L7415/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-06;18:00:05;2022-01-20;18:00:05;73557482;ec56a2d8-3e3a-4015-ad18-4d8483d8c7d2;AVAILABLE;4391256064;=L7416/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-05;18:00:04;2022-01-19;18:00:04;72955300;f73b9b70-dfb6-4e2c-a6be-3c896bb07e32;AVAILABLE;4701966336;=L7417/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-04;18:00:02;2022-01-18;18:00:02;72325302;0cd30df9-c033-4ff9-af87-771152c83b09;AVAILABLE;5067354112;=L7418/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-03;18:00:02;2022-01-17;18:00:02;71594407;144ae377-365a-4c00-82b4-ce04ea08c053;AVAILABLE;4753862656;=L7419/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-02;18:00:01;2022-01-16;18:00:01;70855760;f0766d51-7668-4451-a927-b303dc901ca8;AVAILABLE;118848270336;=L7420/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2022-01-01;18:00:01;2022-01-15;18:00:01;70288826;00d693b6-25df-4162-a48d-4ee1d553edbf;AVAILABLE;5688471552;=L7421/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2021-12-31;18:00:04;2022-01-14;18:00:04;69689564;c29981e0-99c3-48b9-b7dc-2ca9a564740a;AVAILABLE;4798468096;=L7422/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2021-12-30;18:00:01;2022-01-13;18:00:01;68983040;37a0b759-e4d8-4591-99f0-c5f36efe19a5;AVAILABLE;5830635520;=L7423/1024/1024/1024
192.168.137.10;SRVAARPAFINANP;SRVAARPAFINANP;SNP;2021-12-29;18:00:01;2022-01-12;18:00:01;68314600;c9ed3659-e165-4e0f-abe5-90e0269747c4;AVAILABLE;4965838848;=L7424/1024/1024/1024
192.168.137.10;SRVWEBMED;SRVWEBMED;DRP;2022-01-12;16:48:01;2022-01-12;20:48:01;NTNX-AGUAS-CENTURY-01:571240982;ef341e49-d6a8-432a-b741-fb52e2bf0349;AVAILABLE;456440832;=L7425/1024/1024/1024
192.168.137.10;SRVWEBMED;SRVWEBMED;DRP;2022-01-12;15:48:01;2022-01-12;19:48:01;NTNX-AGUAS-CENTURY-01:571046147;c5fab0a5-fcc2-4d23-bf78-9597265cd520;AVAILABLE;431275008;=L7426/1024/1024/1024
192.168.137.10;SRVWEBMED;SRVWEBMED;DRP;2022-01-12;14:48:02;2022-01-12;18:48:02;NTNX-AGUAS-CENTURY-01:570858735;8e4ee614-9a45-4953-8dda-6a3a9ac24874;AVAILABLE;482311680;=L7427/1024/1024/1024
192.168.137.10;SRVWEBMED;SRVWEBMED;DRP;2022-01-12;13:48:01;2022-01-12;17:48:01;NTNX-AGUAS-CENTURY-01:570682981;4bc2c7c0-bc03-4236-ab73-b6568af88cfc;AVAILABLE;396136448;=L7428/1024/1024/1024
192.168.137.10;SRVWEBMED;SRVWEBMED;SNP;2021-10-06;23:14:37;2089-10-25;02:28:44;20834060;0ec128a7-625d-481a-b768-ee165d238361;AVAILABLE;219422208;=L7429/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-11;18:00:01;2022-01-25;18:00:01;77157198;071ae018-9c4a-4894-83f8-c3b4706542df;AVAILABLE;7136382976;=L7430/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-10;18:00:02;2022-01-24;18:00:02;76352346;56e61419-c6be-40b4-819f-5cb42691e4c0;AVAILABLE;5223743488;=L7431/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-09;18:00:05;2022-01-23;18:00:05;75532884;4a7bd4cc-e0d4-4ad9-9392-beedf0921357;AVAILABLE;44681749504;=L7432/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-08;18:00:04;2022-01-22;18:00:04;74952500;adaee162-b352-4698-b23d-e3ecec95a4cd;AVAILABLE;6428899840;=L7433/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-07;18:00:04;2022-01-21;18:00:04;74254562;52292a67-08a4-4018-8e53-8616063a3d5c;AVAILABLE;5521838080;=L7434/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-06;18:00:05;2022-01-20;18:00:05;73557574;16cea0a2-f4e4-4cfb-aa79-1dfb0675161e;AVAILABLE;5241188352;=L7435/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-05;18:00:07;2022-01-19;18:00:07;72955392;75470d79-d481-49df-b0db-950509131778;AVAILABLE;5506875392;=L7436/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-04;18:00:04;2022-01-18;18:00:04;72325394;16654ab6-5263-4876-9132-64a3416fddd3;AVAILABLE;5041655808;=L7437/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-03;18:00:02;2022-01-17;18:00:02;71594499;63573c39-4cd1-43d0-ba8d-b8f1ce37b447;AVAILABLE;4892520448;=L7438/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-02;18:00:02;2022-01-16;18:00:02;70855852;0f1e7ff6-571d-480b-9a17-10c06e4c6b69;AVAILABLE;44948291584;=L7439/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2022-01-01;18:00:02;2022-01-15;18:00:02;70288918;f448bf46-0c6c-43ff-a0d2-87cb9b77a5b7;AVAILABLE;4909252608;=L7440/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2021-12-31;18:00:03;2022-01-14;18:00:03;69689656;f2b2ce90-6e3f-44d2-a522-632a6399a218;AVAILABLE;6741127168;=L7441/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2021-12-30;18:00:03;2022-01-13;18:00:03;68983132;8fe2b40a-4fad-4e52-93e5-77e65558e9bf;AVAILABLE;6328479744;=L7442/1024/1024/1024
192.168.137.10;SRVAAGESDOC02D;SRVAAGESDOC02D;SNP;2021-12-29;18:00:04;2022-01-12;18:00:04;68314692;adb8cba6-8e64-4a12-a906-4ac0ae09fcb0;AVAILABLE;5182287872;=L7443/1024/1024/1024
192.168.137.10;SRVPDC;PD-SRVDC02P;SNP;2022-01-12;16:43:48;2022-01-12;20:43:48;77768494;56b1f46b-27cf-4c88-ac2b-e1013e9f1367;AVAILABLE;765815808;=L7444/1024/1024/1024
192.168.137.10;SRVPDC;PD-SRVDC02P;SNP;2022-01-12;15:43:48;2022-01-12;19:43:48;77747321;f29a4c91-3b05-4498-b10f-824abe1efe8b;AVAILABLE;758587904;=L7445/1024/1024/1024
